what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1329469362827
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1329469362832
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1329469362842
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1329469362847
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329469362880
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1329469362881
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1329469362881
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1329469362881
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1329469362898
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1329469362898
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1329469362901
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1329469362905
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1329469362909
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1329469362910
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1329469362947
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1329469362948
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1329469362973
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1329469362974
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1329469363011
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1329469363014
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1329469363015
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1329469363015
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1329469363017
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1329469363070
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1329469363075
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1329469363080
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1329469363085
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1329469363088
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1329469363132
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329469363134
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1329469363135
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1329469363168
os,sysinfo,,,"win32",1329469363177
arch,sysinfo,,,"x86_64",1329469363177
ws,sysinfo,,,"win32",1329469363177
locale,sysinfo,,,"it_IT",1329469363177
processors,sysinfo,,,"2",1329469363177
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329469363177
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1329469363177
java.specification.name,sysinfo,,,"Java Platform API Specification",1329469363177
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329469363177
java.specification.version,sysinfo,,,"1.6",1329469363177
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329469363177
java.version,sysinfo,,,"1.6.0_26",1329469363177
java.vm.info,sysinfo,,,"mixed mode",1329469363177
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1329469363177
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329469363177
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329469363177
java.vm.specification.version,sysinfo,,,"1.0",1329469363177
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329469363177
